CHANNELAREAIDFK,CONTRACTIDFK,DREDGECOST,DREDGINGEVENTAREAIDFK,DREDGINGEVENTIDPK,DREDGINGPURPOSE,EVENTDEPTH,EVENTDEPTHUOM,EVENTTYPE,EXECYEAR,FEATUREDESCRIPTION,FEATURENAME,MEDIAID,METADATAID,PLACEMENTAREADESC,PLACEMENTAREAIDFK,RPSUID,RPUID,SDSID,UNITCOST,VOLUMEDREDGED,RIVER,POOL,DREDGE_TYPE,LABOR_TYPE,DATE_START,DATE_END,UP_RIV_MIL,DN_RIV_MIL,VOLUME_UNITS,REACH_NAME,PREHYDROSURVEY_ID,POSTHYDROSURVEY_ID,REHANDLE_ID,DREDGE_NAME,COST,NARRATIVE,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE
,,,99911,1.41999E+14,channel,-11,foot,dredged,1999,"split placement, event total volume 24,352 cyds",STEAMBOAT,,1999090650345038,,UM_5030_T,,,,,3611,Mississippi_River,14,Hydraulic,Hired_Labor,9/7/1999 0:00,9/15/1999 0:00,503.8,503.4,cubicYard,STEAMBOAT SLOUGH,UM_14_MVR_19990824_BD_50285042_99B,UM_14_MVR_19991006_AD_50255042_99C,,WM. A. THOMPSON,,STEAMBOAT THALWEG PLACEMENT 502.8-503.1T Part 2 of 2,B5ODTJLM,3/29/2023 17:22,B5ODTJLM@MVD,9/25/2023 16:59
,,,99768,LA2022215771577,channel,-11,foot,dredged,2022,"split placement, event total volume 925 cyds ",Peoria Lock Lower Guide Wall,,2022081815771577,,IL_1565_L,,,,,463,Illinois_Waterway,LA,Mechanical,Hired_Labor,8/19/2022 0:00,8/19/2022 0:00,157.7,157.7,cubicYard,PEORIA LOCK LOWER,IL_LA_MVR_20220818_BD_15831585_22B,IL_LA_MVR_20220819_CS_15831585_22C,,CRANE BARGE 11,,Bankline 156.6-157.4L,B5ODT9MA,2/21/2023 15:09,B5ODTJLM@MVD,9/25/2023 18:24
,,,99891,1.62019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 61,476 cyds",BUFFALO UPPER,,2019072047274733,,UM_4731_L,,,,,20492,Mississippi_River,16,Hydraulic,Hired_Labor,7/21/2019 0:00,8/15/2019 0:00,473.3,472.7,cubicYard,BUFFALO,UM_16_MVR_20190716_BD_47184733_19B,UM_16_MVR_20190819_CS_47184733_19E,,GOETZ,,"Buffalo Bankline placement  472.9-473.1L,472.9-473.1R, 472.4-472.8R",B5ODTBVC,9/22/2021 20:03,B5ODTJLM@MVD,9/25/2023 18:24
,,,99946,1.22019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 58,500 cyds",ISLAND 241 2,,2019101556175622,,UM_5612_T,,,,,29250,Mississippi_River,12,Hydraulic,Hired_Labor,10/16/2019 0:00,10/22/2019 0:00,562.2,561.7,cubicYard,ISLAND 241 LIGHT,UM_12_MVR_20190912_CS_56105625_19E,UM_12_MVR_20191024_AD_56175622_19F,,GOETZ,,Thalweg 561.2L; Bankline 562.1-562.3L,B5ODTBVC,9/22/2021 20:03,B5ODTJLM@MVD,9/25/2023 18:32
,,,99826,2.1201E+14,channel,-11,foot,dredged,2010,"split placement, event total volume 48,705 cyds",Lagrange,,2010092133613365,,UM_3362_R,,,,,43705,Mississippi_River,21,Hydraulic,Hired_Labor,9/22/2010 0:00,9/25/2010 0:00,336.5,336.1,cubicYard,LA GRANGE,UM_21_MVR_20100916_CS_33573370_10C,UM_21_MVR_20101021_CS_33583367_10D,,GOETZ,,Beach 336.2-336.5R and LaGrange stockpile,B5ODT9MA,3/23/2023 14:27,B5ODTJLM@MVD,9/25/2023 18:32
,,,99740,PE2009221242129,channel,-11,foot,dredged,2009,"split placement, event total volume 13,990 cyds",ILLINOIS POWER,,2009100421242129,,IL_2159_R,,,,,6995,Illinois_Waterway,PE,Mechanical,Hired_Labor,10/5/2009 0:00,11/7/2009 0:00,212.9,212.4,cubicYard,ILLINOIS POWER,IL_PE_MVR_20090709_BD_21202130_09A,IL_PE_MVR_20091117_BD_21242130_09B,,CRANE BARGE 11,,Right Bankline 215.8-216.2 Mech.,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 18:32
,,,99865,1.82008E+14,channel,-11,foot,dredged,2008,"split placement, event total volume 27,353 cyds",OQUAWKA BEND,,2008091741464151,,UM_4160_R,,,,,13677,Mississippi_River,18,Mechanical,Hired_Labor,9/18/2008 0:00,11/1/2008 0:00,415.1,414.6,cubicYard,OQUAWKA BEND,UM_18_MVR_20080728_BD_41334153_08B,MVRUM18_41304140_08C,,BARGE 767,0,PLACEMENT BEHIND LEVEE 416.0R Oquawka DMMP site 1 Mechanical,B5ODT9MA,8/9/2023 17:51,B5ODTJLM@MVD,9/25/2023 18:32
,,,99710,MA2016127082711,channel,-11,foot,dredged,2016,"split placement, event total volume 7,750 cyds",DRESDEN LOWER,,2016080227082711,,IL_2716_L,,,,,4104,Illinois_Waterway,MA,Mechanical,Hired_Labor,8/3/2016 0:00,8/21/2016 0:00,271.1,270.8,cubicYard,DRESDEN ISLAND LOCK LOWER,IL_MA_MVR_20160720_CS_27062714_16B,IL_MA_MVR_20160823_CS_27082712_16C,,,,Placement site left upland at RM 271.6 (Dresden Island Upper DMMP site) 4104cys ,B5ODTDJM,1/26/2022 19:36,B5ODTJLM@MVD,9/25/2023 18:24
,,,99771,LA1999114541461,channel,-11,foot,dredged,1999,"split placement, event total volume 19,870 cyds",KINGSTON MINES,,1999092714541461,,IL_1456_R,,,,,5143,Illinois_Waterway,LA,Hydraulic,Hired_Labor,9/28/1999 0:00,10/4/1999 0:00,146.1,145.4,cubicYard,MACKINAW RIVER,,,,CLARA ANDRIE,,BANKLINE PLACEMENT 145.5-145.7R,B5ODTJLM@MVD,9/18/2023 22:41,B5ODTDJM,7/10/2024 15:59
,,,99946,1.22018E+14,channel,-11,foot,dredged,2018,"split placement, event total volume 61,405 cyds",ISLAND 241,,2018082056175622,,UM_5621_L,,,,,30703,Mississippi_River,12,Hydraulic,Hired_Labor,8/21/2018 0:00,8/28/2018 0:00,562.2,561.7,cubicYard,ISLAND 241 LIGHT,UM_12_MVR_20180712_CS_56135623_18A,UM_12_MVR_20180829_AD_56095617_18B,,GOETZ,,"Placement bankline, thalweg 561.9-562.3L; 561.5",B5ODTBVC,10/6/2021 16:28,B5ODTJLM@MVD,9/25/2023 18:24
,,,99932,1.31999E+14,channel,-11,foot,dredged,1999,,SAVANNA LOWER,,1999092853865394,,UM_5384_T,,,,,88551,Mississippi_River,13,Hydraulic,Hired_Labor,9/28/1999 0:00,10/4/1999 0:00,539.4,538.6,cubicYard,SAVANNA BAY,UM_13_MVR_19990824_CS_53855394_99B,,,WM. A. THOMPSON,,SAVANNA THALWEG PLACEMENT 538.0-538.6T,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99946,1.22018E+14,channel,-11,foot,dredged,2018,"split placement, event total volume 61,405 cyds",ISLAND 241,,2018082056175622,,UM_5612_T,,,,,30702,Mississippi_River,12,Hydraulic,Hired_Labor,8/21/2018 0:00,8/28/2018 0:00,562.2,561.7,cubicYard,ISLAND 241 LIGHT,UM_12_MVR_20180712_CS_56135623_18A,UM_12_MVR_20180829_AD_56095617_18B,,GOETZ,,"Placement bankline, thalweg 561.9-562.3L; 561.5",B5ODTDJM,1/26/2022 19:20,B5ODTJLM@MVD,9/25/2023 18:24
,,,99893,1.6201E+14,channel,-11,foot,dredged,2010,"split placement, event total volume 9,133 cyds",LINWOOD,,2010102447574762,,UM_4726_R,,,,,4567,Mississippi_River,16,Mechanical,Hired_Labor,10/25/2010 0:00,11/18/2010 0:00,476.2,475.7,cubicYard,LINWOOD,UM_16_MVR_20101020_CS_47524764_10C,MVRUM16_47584762_10C,,BARGE 766 AND 767,,PLACEMENT BUFFALO SHORES AND BUFFALO BEACH BANK LINE 471.8 & 472.6R,B5ODT9MA,3/23/2023 14:27,B5ODTJLM@MVD,9/25/2023 16:59
,,,99911,1.42009E+14,channel,-11,foot,dredged,2009,"split placement, event total volume 21,308 cyds",STEAMBOAT,,2009092950335038,,UM_5038_R,,,,,16871,Mississippi_River,14,Hydraulic,Hired_Labor,9/30/2009 0:00,10/4/2009 0:00,503.8,503.3,cubicYard,STEAMBOAT SLOUGH,UM_14_MVR_20090929_BD_50335039_09D,UM_14_MVR_20091006_BD_50335039_09E,<Null>,GOETZ,,PLACEMENT BANK LINE PRINCETON BEACH 503.7_503.9R,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 16:59
,,,99726,SR2009224042411,channel,-11,foot,dredged,2009,"split placement, event total volume 40,232 cyds",BULLS ISLAND 2,,2009092424042410,,IL_2414_R,,,,,13437,Illinois_Waterway,SR,Hydraulic,Commercial,9/25/2009 0:00,10/2/2009 0:00,241,240.4,cubicYard,BULLS ISLAND,IL_SR_MVR_20090701_BD_24032412_09C,IL_SR_MVR_20091005_BD_24022412_09D,,BUXTON II,,PLACEMENT BANK LINE RM 241.5-241.3R,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 16:59
,,,99893,1.62009E+14,channel,-11,foot,dredged,2009,"split placement, event total volume 12,766 cyds",Linwood / Horse Island,,2009072747514762,,UM_4820_L,,,,,6600,Mississippi_River,16,Mechanical,Hired_Labor,7/28/2009 0:00,9/24/2009 0:00,476.2,475.1,,LINWOOD,UM_16_MVR_20090610_CS_47494767_09A,UM_16_MVR_20090928_BD_47504756_09E,,BARGE 766,,RI Bankline 482.0L,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 16:59
,,,99779,LA1999113381345,channel,-11,foot,dredged,1999,,SENATE ISLAND,,1999101213381345,,IL_1343_L,,,,,33713,Illinois_Waterway,LA,Hydraulic,Hired_Labor,10/12/1999 0:00,10/21/1999 0:00,134.5,133.8,cubicYard,SENATE ISLAND,,,,CLARA ANDRIE,,SENATE ISLAND UPLAND PLACEMENT 134.1-134.3L,B5ODTJLM@MVD,9/18/2023 22:41,B5ODTDJM,6/12/2025 18:27
,,,99893,1.6201E+14,channel,-11,foot,dredged,2010,"split placement, event total volume 9,133 cyds",LINWOOD,,2010102447574762,,UM_4718_R,,,,,4566,Mississippi_River,16,Mechanical,Hired_Labor,10/25/2010 0:00,11/18/2010 0:00,476.2,475.7,cubicYard,LINWOOD,UM_16_MVR_20101020_CS_47524764_10C,MVRUM16_47584762_10C,,BARGE 766 AND 767,,PLACEMENT BUFFALO SHORES AND BUFFALO BEACH BANK LINE 471.8 & 472.6R,B5ODT9MA,3/23/2023 14:27,B5ODTJLM@MVD,9/25/2023 16:59
,,,99769,LA2012214921507,channel,-11,foot,dredged,2012,"split placement, event total volume 36,340 cyds",PEKIN LAMARSH,,2012072714941501,,IL_1509_R,,,,,14923,Illinois_Waterway,LA,Hydraulic,Commercial,7/28/2012 0:00,8/14/2012 0:00,150.1,149.4,cubicYard,LAMARSH CREEK/PEKIN BEND,IL_LA_MVR_20120620_CS_14921507_12A,IL_LA_MVR_20120814_CS_14931502_12B,,BUXTON II,,"150.6R DMMP site (14,923), Cut in two, original cut was placed in two areas",B5ODTDJM,2/13/2023 23:34,B5ODTJLM@MVD,9/25/2023 16:59
,,,99911,1.42009E+14,channel,-11,foot,dredged,2009,"split placement, event total volume 21,308 cyds",STEAMBOAT,,2009092950335038,,UM_5030_T,,,,,4437,Mississippi_River,14,Hydraulic,Hired_Labor,9/30/2009 0:00,10/4/2009 0:00,503.8,503.3,cubicYard,STEAMBOAT SLOUGH,UM_14_MVR_20090929_BD_50335039_09D,UM_14_MVR_20091006_BD_50335039_09E,<Null>,GOETZ,,PLACEMENT THALWEG 502.8T,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 16:59
,,,99826,2.12011E+14,channel,-11,foot,dredged,2011,"split placement, event total volume 32,007 cyds",LAGRANGE,,2011082833623365,,UM_3364_R,,,,,16003,Mississippi_River,21,Hydraulic,Hired_Labor,8/29/2011 0:00,9/3/2011 0:00,336.5,336.2,cubicYard,LA GRANGE,UM_21_MVR_20110817_CS_33583373_11B,UM_21_MVR_20110912_CS_33613365_11C,<Null>,GOETZ,,336.2-336.5R bankline/stockpile,B5ODTDJM,1/20/2023 19:12,B5ODTJLM@MVD,9/25/2023 16:59
,,,99826,2.12011E+14,channel,-11,foot,dredged,2011,"split placement, event total volume 32,007 cyds",LAGRANGE,,2011082833623365,,UM_3362_R,,,,,16004,Mississippi_River,21,Hydraulic,Hired_Labor,8/29/2011 0:00,9/3/2011 0:00,336.5,336.2,cubicYard,LA GRANGE,UM_21_MVR_20110817_CS_33583373_11B,UM_21_MVR_20110912_CS_33613365_11C,<Null>,GOETZ,,336.2-336.5R bankline/stockpile,B5ODTDJM,1/20/2023 19:12,B5ODTJLM@MVD,9/25/2023 16:59
,,,99814,2.22008E+14,channel,-11,foot,dredged,2008,"split placement, event total volume 43,923 cyds",TURTLE ISLAND,,2008082031153118,,UM_3125_T,,,,,9758,Mississippi_River,22,Hydraulic,Hired_Labor,8/21/2008 0:00,8/28/2008 0:00,311.8,311.5,cubicYard,TURTLE ISLAND,UM_22_MVR_20080812_BD_31143119_08B,UM_22_MVR_20080828_BD_31153119_08C,<Null>,GOETZ,0,PLACEMENT THALWEG 312.9-312.2 312.7T,B5ODT9MA,8/9/2023 17:51,B5ODTJLM@MVD,9/25/2023 16:59
,,,99814,2.22008E+14,channel,-11,foot,dredged,2008,"split placement, event total volume 43,923 cyds",TURTLE ISLAND,,2008082031153118,,UM_3127_R,,,,,34165,Mississippi_River,22,Hydraulic,Hired_Labor,8/21/2008 0:00,8/28/2008 0:00,311.8,311.5,cubicYard,TURTLE ISLAND,UM_22_MVR_20080812_BD_31143119_08B,UM_22_MVR_20080828_BD_31153119_08C,<Null>,GOETZ,0,PLACEMENT 311.5-311.8R behind South River Levee,B5ODT9MA,8/9/2023 17:51,B5ODTJLM@MVD,9/25/2023 16:59
,,,99867,1.82008E+14,channel,-11,foot,dredged,2008,"split placement, event total volume 19,966 cyds",BENTON ISLAND,,2008082441974202,,UM_4195_R,,,,,9983,Mississippi_River,18,Hydraulic,Hired_Labor,8/25/2008 0:00,9/19/2008 0:00,420.2,419.7,cubicYard,BENTON ISLAND,UM_18_MVR_20080824_BD_41924202_08B,UM_18_MVR_20081016_BD_41974202_08C,,DUBUQUE,0,PLACEMENT BANK LINE  419.1-419.3 RB Jacoby Island,B5ODT9MA,8/9/2023 17:51,B5ODTJLM@MVD,9/25/2023 16:59
,,,99867,1.82008E+14,channel,-11,foot,dredged,2008,"split placement, event total volume 19,966 cyds",BENTON ISLAND,,2008082441974202,,UM_4196_L,,,,,9983,Mississippi_River,18,Hydraulic,Hired_Labor,8/25/2008 0:00,9/19/2008 0:00,420.2,419.7,cubicYard,BENTON ISLAND,UM_18_MVR_20080824_BD_41924202_08B,UM_18_MVR_20081016_BD_41974202_08C,,DUBUQUE,0,PLACEMENT BANK LINE 419.4 LB Benton Island,B5ODT9MA,8/9/2023 17:51,B5ODTJLM@MVD,9/25/2023 16:59
,,,99865,1.82008E+14,channel,-11,foot,dredged,2008,"split placement, event total volume 27,353 cyds",OQUAWKA BEND,,2008091741464151,,UM_4135_R,,,,,13676,Mississippi_River,18,Mechanical,Hired_Labor,9/18/2008 0:00,11/1/2008 0:00,415.1,414.6,cubicYard,OQUAWKA BEND,UM_18_MVR_20080728_BD_41334153_08B,MVRUM18_41304140_08C,,BARGE 767,0,PLACEMENT BEHIND LEVEE 413.1R Oquawka DMMP site 3A Mechanical,B5ODT9MA,8/9/2023 17:51,B5ODTJLM@MVD,9/25/2023 16:59
,,,99869,1.82008E+14,channel,-11,foot,dredged,2008,"event split between dredging reaches, event total volume 88,725 cyds",KEITHSBURG CHEROKEE,,2008092142404255,,UM_4255_L,,,,,18632,Mississippi_River,18,Hydraulic,Hired_Labor,9/22/2008 0:00,10/6/2008 0:00,425.5,424,cubicYard,CHEROKEE,UM_18_MVR_20080917_BD_42334248_08C,MVRUM18_42404244_08D,,GOETZ,0,PLACEMENT BENEFICIAL USE WILLOW BAR ISLAND 425.7 L,B5ODT9MA,8/9/2023 17:51,B5ODTJLM@MVD,9/25/2023 16:59
,,,99870,1.82008E+14,channel,-11,foot,dredged,2008,"event split between dredging reaches, event total volume 88,725 cyds",KEITHSBURG CHEROKEE,,2008092142404255,,UM_4255_L,,,,,70093,Mississippi_River,18,Hydraulic,Hired_Labor,9/22/2008 0:00,10/6/2008 0:00,425.5,424,cubicYard,KEITHSBURG LOWER,UM_18_MVR_20080917_BD_42484262_08C,UM_18_MVR_20081009_BD_42504260_08D,,GOETZ,0,PLACEMENT BENEFICIAL USE WILLOW BAR ISLAND 425.7 L,B5ODT9MA,8/9/2023 17:51,B5ODTJLM@MVD,9/25/2023 16:59
,,,99790,LA1999111291135,channel,-11,foot,dredged,1999,,HEAD OF GRAND ISLAND,,1999102111291135,,IL_1127_R,,,,,20957,Illinois_Waterway,LA,Hydraulic,Hired_Labor,10/21/1999 0:00,10/26/1999 0:00,113.5,112.9,cubicYard,GRAND ISLAND HEAD,,,,CLARA ANDRIE,,BANKLINE PLACEMENT 112.5-113.1R,B5ODTJLM@MVD,9/18/2023 22:41,B5ODTDJM,6/12/2025 18:27
,,,99805,LA1999108680872,channel,-11,foot,dredged,1999,,GRAPE ISLAND,,1.9991E+13,,IL_0876_L,,,,,11658,Illinois_Waterway,LA,Hydraulic,Hired_Labor,10/26/1999 0:00,10/30/1999 0:00,87.2,86.8,cubicYard,GRAPE ISLAND,,,,CLARA ANDRIE,,BEARDSTOWN SITE 1 UPLAND PLACEMENT 87.5-87.6L,B5ODTJLM@MVD,9/18/2023 22:41,B5ODTDJM,6/12/2025 18:27
,,,99929,1.31999E+14,channel,-11,foot,dredged,1999,,SABULA,,1999102953315339,,UM_5344_R,,,,,9273,Mississippi_River,13,Mechanical,Commercial,10/29/1999 0:00,11/1/1999 0:00,533.9,533.1,cubicYard,SABULA LOWER,UM_13_MVR_19991014_BD_53265340_99B,,,LAMETTI,,SABULA CAMPGROUND UPLAND PLACEMENT 534.4R,B5ODTJLM,3/29/2023 17:22,B5ODTDJM,6/12/2025 18:27
,,,99826,2.1201E+14,channel,-11,foot,dredged,2010,"split placement, event total volume 48,705 cyds",Lagrange,,2010092133613365,,UM_3364_R,,,,,5000,Mississippi_River,21,Hydraulic,Hired_Labor,9/22/2010 0:00,9/25/2010 0:00,336.5,336.1,cubicYard,LA GRANGE,UM_21_MVR_20100916_CS_33573370_10C,UM_21_MVR_20101021_CS_33583367_10D,,GOETZ,,Beach 336.2-336.5R and LaGrange stockpile,B5ODT9MA,3/23/2023 14:27,B5ODTJLM@MVD,9/25/2023 16:59
,,,99709,DR2009227162716,channel,-11,foot,dredged,2009,"split placement, event total volume 6,195 cyds; geometry estimated based on record description",DRESDEN ISLAND UPPER,,2009031227162716,,IL_2798_L,,,,,3843,Illinois_Waterway,DR,Mechanical,Hired_Labor,3/13/2009 0:00,5/6/2009 0:00,271.6,271.6,,ABOVE DRESDEN ISLAND LOCK,,IL_DR_MVR_20090507_CS_27132721_09A,,CRANE BARGE 11,,279.6 L upland,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 16:59
,,,99709,DR2009127162716,channel,-11,foot,dredged,2009,"split placement, event total volume 6,195 cyds; geometry estimated based on record description",DRESDEN ISLAND UPPER,,2009031227162716,,IL_2716_L,,,,,2352,Illinois_Waterway,DR,Mechanical,Hired_Labor,3/13/2009 0:00,5/6/2009 0:00,271.6,271.6,,ABOVE DRESDEN ISLAND LOCK,,IL_DR_MVR_20090507_CS_27132721_09A,,CRANE BARGE 11,,271.6 L upland,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 16:59
,,,99740,PE2009121242129,channel,-11,foot,dredged,2009,"split placement, event total volume 13,990 cyds",ILLINOIS POWER,,2009100421242129,,IL_2148_R,,,,,6995,Illinois_Waterway,PE,Mechanical,Hired_Labor,10/5/2009 0:00,11/7/2009 0:00,212.9,212.4,cubicYard,ILLINOIS POWER,IL_PE_MVR_20090709_BD_21202130_09A,IL_PE_MVR_20091117_BD_21242130_09B,,CRANE BARGE 11,,Right Bankline 214.6-8 ,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 16:59
,,,99769,LA2012114921507,channel,-11,foot,dredged,2012,"split placement, event total volume 36,340 cyds",PEKIN LAMARSH,,2012072714941501,,IL_1493_L,,,,,21417,Illinois_Waterway,LA,Hydraulic,Commercial,7/28/2012 0:00,8/14/2012 0:00,150.1,149.4,cubicYard,LAMARSH CREEK/PEKIN BEND,IL_LA_MVR_20120620_CS_14921507_12A,IL_LA_MVR_20120814_CS_14931502_12B,,BUXTON II,,"149.2-149.9L bankline (21,417), Cut in two, original cut was placed in two areas",B5ODTDJM,2/13/2023 23:34,B5ODTJLM@MVD,9/25/2023 16:59
,,,99771,LA2010114561469,channel,-11,foot,dredged,2010,"split placement, event total volume 79,346 cyds",KINGSTON MINES,,2010102314561469,,IL_1470_L,,,,,39673,Illinois_Waterway,LA,Hydraulic,Commercial,10/24/2010 0:00,11/9/2010 0:00,146.9,145.6,cubicYard,MACKINAW RIVER,IL_LA_MVR_20100929_CS_14551467_10C,IL_LA_MVR_20101116_AD_14551473_10D,,BUXTON II,,All upland placement 28851 to Kingston DMMP. 68248 to Mackinaw.DMMP site 145.4/146.3L,B5ODT9MA,3/23/2023 14:27,B5ODTDJM,6/21/2024 17:33
,,,99893,1.62009E+14,channel,-11,foot,dredged,2009,"split placement, event total volume 12,766 cyds",Linwood / Horse Island,,2009072747514762,,UM_4731_L,,,,,6166,Mississippi_River,16,Mechanical,Hired_Labor,7/28/2009 0:00,9/24/2009 0:00,476.2,475.1,,LINWOOD,UM_16_MVR_20090610_CS_47494767_09A,UM_16_MVR_20090928_BD_47594763_09C,,BARGE 766,,Pocket Beach 473.0L,B5ODT9MA,6/20/2023 15:21,B5ODTJLM@MVD,9/25/2023 16:59
,,,99827,2.12019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 97,665 cyds",HOWARDS 1,,2019090133863396,,UM_3384_R,,,,,48832,Mississippi_River,21,Hydraulic,Hired_Labor,9/2/2019 0:00,9/20/2019 0:00,339.6,338.6,cubicYard,HOWARDS CROSSING,UM_21_MVR_20190903_CS_33823397_19D,UM_21_MVR_20190919_CS_33863396_19E,,GOETZ,,"Upland DMMP Site Howard's DMMP site 338.5R,Bankline 339.0-339.5L",B5ODTBVC,9/22/2021 20:03,B5ODTJLM@MVD,9/25/2023 18:24
,,,99827,2.12019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 97,665 cyds",HOWARDS 1,,2019090133863396,,UM_3390_L,,,,,48833,Mississippi_River,21,Hydraulic,Hired_Labor,9/2/2019 0:00,9/20/2019 0:00,339.6,338.6,cubicYard,HOWARDS CROSSING,UM_21_MVR_20190903_CS_33823397_19D,UM_21_MVR_20190919_CS_33863396_19E,,GOETZ,,"Upland DMMP Site Howard's DMMP site 338.5R,Bankline 339.0-339.5L",B5ODTDJM,1/25/2022 22:05,B5ODTJLM@MVD,9/25/2023 18:24
,,,99891,1.62019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 61,476 cyds",BUFFALO UPPER,,2019072047274733,,UM_4726_R,,,,,20492,Mississippi_River,16,Hydraulic,Hired_Labor,7/21/2019 0:00,8/15/2019 0:00,473.3,472.7,cubicYard,BUFFALO,UM_16_MVR_20190716_BD_47184733_19B,UM_16_MVR_20190819_CS_47184733_19E,,GOETZ,,"Buffalo Bankline placement  472.9-473.1L,472.9-473.1R, 472.4-472.8R",B5ODTDJM,1/25/2022 21:43,B5ODTJLM@MVD,9/25/2023 18:24
,,,99891,1.62019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 61,476 cyds",BUFFALO UPPER,,2019072047274733,,UM_4730_R,,,,,20492,Mississippi_River,16,Hydraulic,Hired_Labor,7/21/2019 0:00,8/15/2019 0:00,473.3,472.7,cubicYard,BUFFALO,UM_16_MVR_20190716_BD_47184733_19B,UM_16_MVR_20190819_CS_47184733_19E,,GOETZ,,"Buffalo Bankline placement  472.9-473.1L,472.9-473.1R, 472.4-472.8R",B5ODTDJM,1/25/2022 21:43,B5ODTJLM@MVD,9/25/2023 18:24
,,,99946,1.22019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 58,500 cyds",ISLAND 241 2,,2019101556175622,,UM_5621_L,,,,,29250,Mississippi_River,12,Hydraulic,Hired_Labor,10/16/2019 0:00,10/22/2019 0:00,562.2,561.7,cubicYard,ISLAND 241 LIGHT,UM_12_MVR_20190912_CS_56105625_19E,UM_12_MVR_20191024_AD_56175622_19F,,GOETZ,,Thalweg 561.2L; Bankline 562.1-562.3L,B5ODTDJM,1/25/2022 21:01,B5ODTJLM@MVD,9/25/2023 18:24
,,,99891,1.62019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 93,322 cyds",BUFFALO LOWER,,2019072047194725,,UM_4726_R,,,,,46661,Mississippi_River,16,Hydraulic,Hired_Labor,7/21/2019 0:00,8/15/2019 0:00,472.5,471.9,cubicYard,BUFFALO,UM_16_MVR_20190716_BD_47184733_19B,UM_16_MVR_20190729_AD_47194724_19C,,GOETZ,,"Buffalo Bankline placement 472.4-472.8R, 471.7-472.0R",B5ODTBVC,9/22/2021 20:03,B5ODTJLM@MVD,9/25/2023 18:24
,,,99891,1.62019E+14,channel,-11,foot,dredged,2019,"split placement, event total volume 93,322 cyds",BUFFALO LOWER,,2019072047194725,,UM_4718_R,,,,,46661,Mississippi_River,16,Hydraulic,Hired_Labor,7/21/2019 0:00,8/15/2019 0:00,472.5,471.9,cubicYard,BUFFALO,UM_16_MVR_20190716_BD_47184733_19B,UM_16_MVR_20190729_AD_47194724_19C,,GOETZ,,"Buffalo Bankline placement 472.4-472.8R, 471.7-472.0R",B5ODTDJM,1/25/2022 21:48,B5ODTJLM@MVD,9/25/2023 18:24
,,,99911,1.41999E+14,channel,-11,foot,dredged,1999,"split placement, event total volume 24,352 cyds",STEAMBOAT,,1999090650345038,,UM_5038_R,,,,,20741,Mississippi_River,14,Hydraulic,Hired_Labor,9/7/1999 0:00,9/15/1999 0:00,503.8,503.4,cubicYard,STEAMBOAT SLOUGH,UM_14_MVR_19990824_BD_50285042_99B,UM_14_MVR_19991006_AD_50255042_99C,,WM. A. THOMPSON,,PRINCETON BEACH BANKLINE PLACEMENT 503.6-504.1R Part 1 of 2,B5ODTJLM,3/29/2023 17:22,B5ODTJLM@MVD,9/25/2023 16:59
,,,99716,MA2022125862589,channel,-11,foot,dredged,2022,"split placement, event total volume 7,075 cyds",Grist Island,,2022032025862589,,IL_2584_L,,,,,3537,Illinois_Waterway,MA,Mechanical,Hired_Labor,3/21/2022 0:00,3/31/2022 0:00,258.9,258.6,cubicYard,GRIST ISLAND,IL_MA_MVR_20220309_BD_25852590_22A,IL_MA_MVR_20220412_CS_25852590_22B,,CRANE BARGE 11,,Bankline 258.3-258.5L,B5ODT9MA,2/21/2023 15:09,B5ODTJLM@MVD,9/25/2023 18:24
,,,99946,1.22015E+14,channel,-11,foot,dredged,2015,"split placement, event total volume 48,041 cyds",ISLAND 241,,2015080356185621,,UM_5621_L,,,,,24021,Mississippi_River,12,Hydraulic,Hired_Labor,8/4/2015 0:00,8/10/2015 0:00,562.1,561.8,cubicYard,ISLAND 241 LIGHT,UM_12_MVR_20150731_CS_56155625_15D,UM_12_MVR_20150915_CS_56185621_15D,,GOETZ,,Placement bankline/thalweg 561.0-561.5T,B5ODTBVC,11/2/2021 16:43,B5ODTJLM@MVD,9/25/2023 18:24
